,LATITUDE,LONGITUDE,TIME_EVENT,COUNTRY,YEAR,NEAREST_CITY,Population municipale 2020
1072,48.583,3.067,2022-06-19 21:02:00,FR,2022,Nangis,8904
1073,48.555,3.015,2022-06-19 21:00:00,FR,2022,Nangis,8904
1074,48.511,2.97,2022-06-19 20:56:00,FR,2022,Nangis,8904
1075,47.583,1.65,2022-06-19 20:45:00,FR,2022,Huisseau-sur-Cosson,2322
1076,48.463,2.945,2022-06-19 20:45:00,FR,2022,Montereau-Fault-Yonne,21888
1077,47.567,1.604,2022-06-19 20:42:00,FR,2022,Huisseau-sur-Cosson,2322
1078,47.55,1.55,2022-06-19 20:40:00,FR,2022,Huisseau-sur-Cosson,2322
1079,47.508,1.551,2022-06-19 20:36:00,FR,2022,Soings-en-Sologne,1618
1080,47.538,1.503,2022-06-19 20:35:00,FR,2022,Huisseau-sur-Cosson,2322
1081,45.883,0.9,2022-06-19 20:32:00,FR,2022,Saint-Junien,11295
1082,48.388,2.846,2022-06-19 20:32:00,FR,2022,Vernou-la-Celle-sur-Seine,2630
1083,47.489,1.504,2022-06-19 20:31:00,FR,2022,Soings-en-Sologne,1618
1084,48.4,2.834,2022-06-19 20:31:00,FR,2022,Vernou-la-Celle-sur-Seine,2630
1085,48.414,2.732,2022-06-19 20:30:00,FR,2022,Avon,13545
1086,47.512,1.458,2022-06-19 20:30:00,FR,2022,Huisseau-sur-Cosson,2322
1087,48.379,2.795,2022-06-19 20:30:00,FR,2022,Moret-Loing-et-Orvanne,12507
1088,48.395,2.803,2022-06-19 20:30:00,FR,2022,Samoreau,2441
1089,48.387,2.812,2022-06-19 20:30:00,FR,2022,Moret-Loing-et-Orvanne,12507
1090,48.372,2.817,2022-06-19 20:29:00,FR,2022,Moret-Loing-et-Orvanne,12507
1091,47.85,2.267,2022-06-19 20:26:00,FR,2022,Chteauneuf-sur-Loire,8382
1092,48.338,2.747,2022-06-19 20:26:00,FR,2022,Montigny-sur-Loing,2640
1093,45.817,0.817,2022-06-19 20:24:00,FR,2022,Rochechouart,3725
1094,48.321,2.747,2022-06-19 20:24:00,FR,2022,Montigny-sur-Loing,2640
1095,46.694,1.697,2022-06-19 20:23:00,FR,2022,Le Poinonnet,5836
1096,46.688,1.649,2022-06-19 20:22:00,FR,2022,Luant,1544
1097,48.301,2.703,2022-06-19 20:20:00,FR,2022,Saint-Pierre-ls-Nemours,5408
1098,47.832,2.179,2022-06-19 20:17:00,FR,2022,Jargeau,4688
1099,48.316,2.688,2022-06-19 20:16:00,FR,2022,Montigny-sur-Loing,2640
1100,48.267,2.7,2022-06-19 20:15:00,FR,2022,Saint-Pierre-ls-Nemours,5408
1101,48.267,2.683,2022-06-19 20:12:00,FR,2022,Saint-Pierre-ls-Nemours,5408
1102,46.583,1.517,2022-06-19 20:05:00,FR,2022,Argenton-sur-Creuse,4865
1103,46.56,1.611,2022-06-19 20:05:00,FR,2022,Le Pchereau,1854
1104,46.583,1.55,2022-06-19 20:03:00,FR,2022,Le Pchereau,1854
1105,46.588,1.535,2022-06-19 20:03:00,FR,2022,Le Pchereau,1854
1106,46.54,1.59,2022-06-19 20:03:00,FR,2022,Le Pchereau,1854
1107,46.601,1.515,2022-06-19 20:03:00,FR,2022,Argenton-sur-Creuse,4865
1108,46.144,1.514,2022-06-19 20:02:00,FR,2022,La Souterraine,4953
1109,46.569,1.534,2022-06-19 20:02:00,FR,2022,Le Pchereau,1854
1110,48.203,2.547,2022-06-19 20:02:00,FR,2022,Puiseaux,3413
1111,46.55,1.567,2022-06-19 20:01:00,FR,2022,Le Pchereau,1854
1112,48.187,2.548,2022-06-19 20:01:00,FR,2022,Puiseaux,3413
1113,46.523,1.579,2022-06-19 20:00:00,FR,2022,Le Pchereau,1854
1114,47.951,3.438,2022-06-19 20:00:00,FR,2022,Migennes,7274
1115,47.953,3.406,2022-06-19 20:00:00,FR,2022,Montholon,2814
1116,48.185,2.527,2022-06-19 20:00:00,FR,2022,Puiseaux,3413
1117,46.517,1.45,2022-06-19 19:58:00,FR,2022,Argenton-sur-Creuse,4865
1118,48.186,2.496,2022-06-19 19:58:00,FR,2022,Puiseaux,3413
1119,46.517,1.5,2022-06-19 19:56:00,FR,2022,Argenton-sur-Creuse,4865
1120,46.517,1.483,2022-06-19 19:56:00,FR,2022,Argenton-sur-Creuse,4865
1121,48.204,2.47,2022-06-19 19:55:00,FR,2022,Puiseaux,3413
1122,48.139,2.479,2022-06-19 19:51:00,FR,2022,Puiseaux,3413
1123,48.151,2.448,2022-06-19 19:51:00,FR,2022,Puiseaux,3413
1124,48.142,2.489,2022-06-19 19:51:00,FR,2022,Puiseaux,3413
1125,45.267,1.767,2022-06-19 19:50:00,FR,2022,Tulle,14314
1126,48.117,2.417,2022-06-19 19:48:00,FR,2022,Boynes,1326
1127,47.701,2.023,2022-06-19 19:47:00,FR,2022,Mnestreau-en-Villette,1401
1128,46.05,1.467,2022-06-19 19:46:00,FR,2022,Ambazac,5556
1129,43.583,-0.017,2022-06-19 19:45:00,FR,2022,Plaisance,1416
1130,43.6,-0.133,2022-06-19 19:45:00,FR,2022,Plaisance,1416
1131,46.469,1.39,2022-06-19 19:45:00,FR,2022,guzon-Chantme,1325
1132,43.572,-0.105,2022-06-19 19:43:00,FR,2022,Plaisance,1416
1133,43.55,-0.05,2022-06-19 19:42:00,FR,2022,Plaisance,1416
1134,43.55,-0.167,2022-06-19 19:40:00,FR,2022,Plaisance,1416
1135,43.559,-0.149,2022-06-19 19:40:00,FR,2022,Plaisance,1416
1136,43.55,-0.117,2022-06-19 19:40:00,FR,2022,Plaisance,1416
1137,48.067,2.433,2022-06-19 19:39:00,FR,2022,Boynes,1326
1138,46.433,1.3,2022-06-19 19:38:00,FR,2022,guzon-Chantme,1325
1139,43.537,-0.143,2022-06-19 19:38:00,FR,2022,Plaisance,1416
1140,43.533,-0.15,2022-06-19 19:37:00,FR,2022,Plaisance,1416
1141,43.5,-0.167,2022-06-19 19:36:00,FR,2022,Morlas,4353
1142,45.933,1.283,2022-06-19 19:36:00,FR,2022,Couzeix,9612
1143,48.067,2.383,2022-06-19 19:36:00,FR,2022,Boynes,1326
1144,48.112,2.401,2022-06-19 19:36:00,FR,2022,Boynes,1326
1145,48.067,2.333,2022-06-19 19:35:00,FR,2022,Boynes,1326
1146,43.533,-0.183,2022-06-19 19:35:00,FR,2022,Aire-sur-l'Adour,6197
1147,48.063,2.374,2022-06-19 19:34:00,FR,2022,Boynes,1326
1148,48.045,2.348,2022-06-19 19:33:00,FR,2022,Boynes,1326
1149,48.05,2.3,2022-06-19 19:32:00,FR,2022,Boynes,1326
1150,45.873,1.254,2022-06-19 19:31:00,FR,2022,Limoges,130592
1151,45.933,1.183,2022-06-19 19:31:00,FR,2022,Couzeix,9612
1152,48.017,2.333,2022-06-19 19:31:00,FR,2022,Boynes,1326
1153,43.917,0.9,2022-06-19 19:31:00,FR,2022,Beaumont-de-Lomagne,3778
1154,45.867,1.233,2022-06-19 19:30:00,FR,2022,Limoges,130592
1155,45.9,1.267,2022-06-19 19:30:00,FR,2022,Couzeix,9612
1156,43.467,-0.233,2022-06-19 19:30:00,FR,2022,Serres-Castet,4393
1157,46.828,1.564,2022-06-19 19:30:00,FR,2022,Niherne,1529
1158,46.847,1.537,2022-06-19 19:30:00,FR,2022,Villedieu-sur-Indre,2679
1159,43.441,-0.229,2022-06-19 19:29:00,FR,2022,Morlas,4353
1160,47.629,1.597,2022-06-19 19:28:00,FR,2022,Huisseau-sur-Cosson,2322
1161,47.667,3.818,2022-06-19 19:28:00,FR,2022,Avallon,6414
1162,47.989,2.214,2022-06-19 19:27:00,FR,2022,Chteauneuf-sur-Loire,8382
1163,45.841,1.194,2022-06-19 19:26:00,FR,2022,Isle,7869
1164,45.917,1.133,2022-06-19 19:26:00,FR,2022,Verneuil-sur-Vienne,4886
1165,45.868,1.179,2022-06-19 19:26:00,FR,2022,Couzeix,9612
1166,43.383,-0.3,2022-06-19 19:22:00,FR,2022,Montardon,2340
1167,47.66,3.709,2022-06-19 19:21:00,FR,2022,Auxerre,34151
1168,45.817,1.1,2022-06-19 19:20:00,FR,2022,Aixe-sur-Vienne,5809
1169,43.362,-0.347,2022-06-19 19:20:00,FR,2022,Montardon,2340
1170,47.967,2.183,2022-06-19 19:20:00,FR,2022,Donnery,2854
1171,45.9,1.117,2022-06-19 19:19:00,FR,2022,Verneuil-sur-Vienne,4886
1172,45.85,1.133,2022-06-19 19:18:00,FR,2022,Verneuil-sur-Vienne,4886
1173,45.867,1.083,2022-06-19 19:18:00,FR,2022,Verneuil-sur-Vienne,4886
1174,47.621,3.741,2022-06-19 19:18:00,FR,2022,Avallon,6414
1175,43.383,-0.35,2022-06-19 19:17:00,FR,2022,Serres-Castet,4393
1176,45.8,1.133,2022-06-19 19:16:00,FR,2022,Aixe-sur-Vienne,5809
1177,47.95,2.05,2022-06-19 19:15:00,FR,2022,Vennecy,1974
1178,47.599,3.68,2022-06-19 19:15:00,FR,2022,Clamecy,228
1179,47.599,3.68,2022-06-19 19:15:00,FR,2022,Clamecy,3594
1180,45.767,1.083,2022-06-19 19:14:00,FR,2022,Aixe-sur-Vienne,5809
1181,47.933,2.133,2022-06-19 19:11:00,FR,2022,Donnery,2854
1182,45.767,0.95,2022-06-19 19:10:00,FR,2022,Rochechouart,3725
1183,47.898,2.026,2022-06-19 19:10:00,FR,2022,Chcy,8699
1184,47.911,2.111,2022-06-19 19:10:00,FR,2022,Donnery,2854
1185,47.901,2.067,2022-06-19 19:10:00,FR,2022,Donnery,2854
1186,47.419,1.433,2022-06-19 19:09:00,FR,2022,Le Controis-en-Sologne,6663
1187,45.833,1.0,2022-06-19 19:08:00,FR,2022,Verneuil-sur-Vienne,4886
1188,47.421,1.671,2022-06-19 19:08:00,FR,2022,Romorantin-Lanthenay,18206
1189,47.923,2.007,2022-06-19 19:07:00,FR,2022,Boigny-sur-Bionne,2105
1190,47.919,1.974,2022-06-19 19:05:00,FR,2022,Saint-Jean-de-Braye,21396
1191,47.872,2.047,2022-06-19 19:05:00,FR,2022,Chcy,8699
1192,44.4,0.717,2022-06-19 19:04:00,FR,2022,Villeneuve-sur-Lot,21690
1193,44.414,0.669,2022-06-19 19:00:00,FR,2022,Casseneuil,2402
1194,47.833,1.967,2022-06-19 19:00:00,FR,2022,Sandillon,4186
1195,47.877,1.963,2022-06-19 19:00:00,FR,2022,Saint-Denis-en-Val,7633
1196,47.842,2.026,2022-06-19 18:59:00,FR,2022,Sandillon,4186
1197,47.367,1.617,2022-06-19 18:59:00,FR,2022,Soings-en-Sologne,1618
1198,46.983,1.617,2022-06-19 18:58:00,FR,2022,Vineuil,1234
1199,46.983,1.617,2022-06-19 18:58:00,FR,2022,Vineuil,8084
1200,47.864,1.902,2022-06-19 18:58:00,FR,2022,Olivet,22503
1201,47.35,1.583,2022-06-19 18:57:00,FR,2022,Soings-en-Sologne,1618
1202,47.827,1.927,2022-06-19 18:57:00,FR,2022,Olivet,22503
1203,44.45,0.617,2022-06-19 18:55:00,FR,2022,Casseneuil,2402
1204,47.778,1.873,2022-06-19 18:48:00,FR,2022,La Fert-Saint-Aubin,7371
1205,47.267,1.55,2022-06-19 18:47:00,FR,2022,Selles-sur-Cher,4459
1206,47.312,1.539,2022-06-19 18:47:00,FR,2022,Selles-sur-Cher,4459
1207,46.933,1.433,2022-06-19 18:46:00,FR,2022,Buzanais,4507
1208,44.5,0.667,2022-06-19 18:45:00,FR,2022,Casseneuil,2402
1209,47.75,1.817,2022-06-19 18:45:00,FR,2022,Lailly-en-Val,3101
1210,47.65,1.667,2022-06-19 18:44:00,FR,2022,Lailly-en-Val,3101
1211,46.883,1.417,2022-06-19 18:42:00,FR,2022,Buzanais,4507
1212,47.683,1.783,2022-06-19 18:35:00,FR,2022,Lailly-en-Val,3101
1213,46.8,1.35,2022-06-19 18:31:00,FR,2022,Buzanais,4507
1214,47.612,1.518,2022-06-19 18:25:00,FR,2022,Huisseau-sur-Cosson,2322
1215,47.5,1.467,2022-06-19 18:15:00,FR,2022,Huisseau-sur-Cosson,2322
1216,47.583,1.333,2022-06-19 18:10:00,FR,2022,Blois,46660
1217,47.39,1.379,2022-06-19 18:02:00,FR,2022,Le Controis-en-Sologne,6663
1218,47.367,1.4,2022-06-18 20:15:00,FR,2022,Le Controis-en-Sologne,6663
1219,47.383,1.383,2022-06-18 20:15:00,FR,2022,Le Controis-en-Sologne,6663
1220,44.917,-0.433,2022-06-18 19:10:00,FR,2022,Saint-Loubs,9953
1221,44.85,-0.433,2022-06-18 19:00:00,FR,2022,Pompignac,3301
1222,44.8,-0.617,2022-06-18 18:30:00,FR,2022,Talence,44359
1223,44.75,-0.533,2022-06-18 18:25:00,FR,2022,Villenave-d'Ornon,38444
1224,44.733,-0.6,2022-06-18 18:15:00,FR,2022,Lognan,10641
1225,46.9,5.767,2022-06-15 20:35:00,FR,2022,Poligny,4013
1226,42.583,2.817,2022-06-06 17:25:00,FR,2022,Bages,4453
1227,42.567,2.833,2022-06-06 17:25:00,FR,2022,Bages,4453
1228,42.579,2.779,2022-06-06 17:20:00,FR,2022,Thuir,8057
1229,48.65,-0.1,2022-06-05 17:30:00,FR,2022,couch-les-Valles,2200
1230,44.643,4.873,2022-06-05 12:20:00,FR,2022,Les Tourrettes,1034
1231,44.657,4.764,2022-06-05 12:05:00,FR,2022,Les Tourrettes,1034
1232,45.917,6.867,2022-06-05 10:10:00,FR,2022,Chamonix-Mont-Blanc,8644
1233,45.691,6.69,2022-06-05 09:55:00,FR,2022,Bourg-Saint-Maurice,7160
1234,45.867,6.617,2022-06-05 09:50:00,FR,2022,Megve,2999
1235,45.944,6.632,2022-06-05 09:50:00,FR,2022,Sallanches,16986
1236,45.718,6.573,2022-06-05 09:49:00,FR,2022,Beaufort,2024
1237,45.685,6.569,2022-06-05 09:48:00,FR,2022,Beaufort,2024
1238,45.651,6.581,2022-06-05 09:48:00,FR,2022,Beaufort,2024
1239,45.867,6.5,2022-06-05 09:38:00,FR,2022,Megve,2999
1240,45.683,6.383,2022-06-05 09:30:00,FR,2022,Albertville,19830
1241,45.634,6.312,2022-06-05 09:21:00,FR,2022,Mercury,3351
1242,45.6,6.256,2022-06-05 09:20:00,FR,2022,Saint-Pierre-d'Albigny,4168
1243,45.779,6.35,2022-06-05 09:20:00,FR,2022,Ugine,7135
1244,45.583,6.2,2022-06-05 09:19:00,FR,2022,Saint-Pierre-d'Albigny,4168
1245,45.567,6.15,2022-06-05 09:18:00,FR,2022,Saint-Pierre-d'Albigny,4168
1246,45.55,6.133,2022-06-05 09:17:00,FR,2022,Saint-Pierre-d'Albigny,4168
1247,45.517,6.083,2022-06-05 09:16:00,FR,2022,Montmlian,4064
1248,45.5,6.067,2022-06-05 09:13:00,FR,2022,Montmlian,4064
1249,45.5,6.067,2022-06-05 09:10:00,FR,2022,Montmlian,4064
1250,45.501,6.015,2022-06-05 09:07:00,FR,2022,Porte-de-Savoie,3830
1251,45.533,6.055,2022-06-05 09:06:00,FR,2022,Montmlian,4064
1252,45.463,5.993,2022-06-05 09:00:00,FR,2022,Chapareillan,2975
1253,48.156,3.233,2022-06-05 08:52:00,FR,2022,Paron,4825
1254,45.362,5.592,2022-06-05 08:25:00,FR,2022,Voiron,20332
1255,45.379,5.546,2022-06-05 08:25:00,FR,2022,Saint-Blaise-du-Buis,1084
1256,48.584,7.436,2022-06-05 00:10:00,FR,2022,Wasselonne,5755
1257,48.317,6.9,2022-06-04 23:03:00,FR,2022,Saint-Di-des-Vosges,19490
1258,48.25,6.417,2022-06-04 22:47:00,FR,2022,Thaon-les-Vosges,8583
1259,47.2,4.533,2022-06-04 22:45:00,FR,2022,Pouilly-en-Auxois,1537
1260,45.75,3.55,2022-06-04 22:45:00,FR,2022,Courpire,4005
1261,45.917,3.333,2022-06-04 22:40:00,FR,2022,Ennezat,2532
1262,48.1,6.45,2022-06-04 22:15:00,FR,2022,Hadol,2357
1263,46.1,3.633,2022-06-04 21:55:00,FR,2022,La Chapelle,388
1264,46.833,3.983,2022-06-04 21:45:00,FR,2022,Luzy,1994
1265,48.033,5.967,2022-06-04 21:23:00,FR,2022,Vittel,4805
1266,46.249,3.632,2022-06-04 20:45:00,FR,2022,Lapalisse,3137
1267,46.258,3.514,2022-06-04 20:35:00,FR,2022,Sanssat,278
1268,46.179,3.518,2022-06-04 20:34:00,FR,2022,Creuzier-le-Neuf,1219
1269,46.221,3.515,2022-06-04 20:34:00,FR,2022,Magnet,1035
1270,46.221,3.531,2022-06-04 20:34:00,FR,2022,Magnet,1035
1271,46.193,3.517,2022-06-04 20:33:00,FR,2022,Magnet,1035
1272,46.221,3.515,2022-06-04 20:33:00,FR,2022,Magnet,1035
1273,46.212,3.505,2022-06-04 20:32:00,FR,2022,Magnet,1035
1274,46.19,3.498,2022-06-04 20:32:00,FR,2022,Creuzier-le-Neuf,1219
1275,46.206,3.487,2022-06-04 20:32:00,FR,2022,Magnet,1035
1276,46.202,3.472,2022-06-04 20:31:00,FR,2022,Creuzier-le-Neuf,1219
1277,46.153,3.459,2022-06-04 20:31:00,FR,2022,Creuzier-le-Vieux,3283
1278,46.161,3.459,2022-06-04 20:31:00,FR,2022,Creuzier-le-Vieux,3283
1279,46.204,3.499,2022-06-04 20:31:00,FR,2022,Magnet,1035
1280,46.218,3.486,2022-06-04 20:31:00,FR,2022,Magnet,1035
1281,46.198,3.448,2022-06-04 20:31:00,FR,2022,Saint-Germain-des-Fosss,3653
1282,46.159,3.437,2022-06-04 20:30:00,FR,2022,Creuzier-le-Vieux,3283
1283,46.206,3.433,2022-06-04 20:30:00,FR,2022,Saint-Germain-des-Fosss,3653
1284,46.134,3.459,2022-06-04 20:30:00,FR,2022,Cusset,12677
1285,46.179,3.453,2022-06-04 20:30:00,FR,2022,Creuzier-le-Neuf,1219
1286,46.144,3.425,2022-06-04 20:30:00,FR,2022,Vichy,25372
1287,46.149,3.439,2022-06-04 20:30:00,FR,2022,Creuzier-le-Vieux,3283
1288,46.155,3.439,2022-06-04 20:30:00,FR,2022,Creuzier-le-Vieux,3283
1289,46.154,3.43,2022-06-04 20:30:00,FR,2022,Creuzier-le-Vieux,3283
1290,46.157,3.431,2022-06-04 20:30:00,FR,2022,Creuzier-le-Vieux,3283
1291,46.168,3.437,2022-06-04 20:30:00,FR,2022,Creuzier-le-Vieux,3283
1292,46.191,3.431,2022-06-04 20:30:00,FR,2022,Saint-Germain-des-Fosss,3653
1293,46.196,3.462,2022-06-04 20:30:00,FR,2022,Creuzier-le-Neuf,1219
1294,46.161,3.417,2022-06-04 20:29:00,FR,2022,Creuzier-le-Vieux,3283
1295,46.151,3.421,2022-06-04 20:29:00,FR,2022,Creuzier-le-Vieux,3283
1296,46.186,3.419,2022-06-04 20:29:00,FR,2022,Saint-Germain-des-Fosss,3653
1297,46.178,3.415,2022-06-04 20:29:00,FR,2022,Saint-Germain-des-Fosss,3653
1298,46.125,3.423,2022-06-04 20:28:00,FR,2022,Vichy,25372
1299,46.159,3.392,2022-06-04 20:25:00,FR,2022,Charmeil,1039
1300,43.913,2.213,2022-06-04 20:25:00,FR,2022,Saint-Jury,6627
1301,46.156,3.395,2022-06-04 20:25:00,FR,2022,Charmeil,1039
1302,46.161,3.379,2022-06-04 20:25:00,FR,2022,Charmeil,1039
1303,46.166,3.384,2022-06-04 20:25:00,FR,2022,Charmeil,1039
1304,46.17,3.396,2022-06-04 20:25:00,FR,2022,Charmeil,1039
1305,46.191,3.405,2022-06-04 20:25:00,FR,2022,Saint-Rmy-en-Rollat,1758
1306,43.881,2.231,2022-06-04 20:24:00,FR,2022,Puygouzon,3534
1307,46.147,3.388,2022-06-04 20:24:00,FR,2022,Charmeil,1039
1308,46.142,3.379,2022-06-04 20:24:00,FR,2022,Charmeil,1039
1309,46.135,3.397,2022-06-04 20:24:00,FR,2022,Bellerive-sur-Allier,8844
1310,46.129,3.386,2022-06-04 20:24:00,FR,2022,Bellerive-sur-Allier,8844
1311,46.109,3.421,2022-06-04 20:24:00,FR,2022,Bellerive-sur-Allier,8844
1312,46.177,3.401,2022-06-04 20:24:00,FR,2022,Charmeil,1039
1313,46.116,3.404,2022-06-04 20:23:00,FR,2022,Bellerive-sur-Allier,8844
1314,46.183,3.392,2022-06-04 20:23:00,FR,2022,Saint-Rmy-en-Rollat,1758
1315,43.867,2.283,2022-06-04 20:23:00,FR,2022,Puygouzon,3534
1316,46.098,3.403,2022-06-04 20:23:00,FR,2022,Bellerive-sur-Allier,8844
1317,46.181,3.389,2022-06-04 20:23:00,FR,2022,Saint-Rmy-en-Rollat,1758
1318,46.1,3.367,2022-06-04 20:20:00,FR,2022,Serbannes,805
1319,46.127,3.325,2022-06-04 20:18:00,FR,2022,Serbannes,805
1320,46.587,4.112,2022-06-04 20:18:00,FR,2022,Gueugnon,6685
1321,46.107,3.337,2022-06-04 20:18:00,FR,2022,Serbannes,805
1322,46.109,3.316,2022-06-04 20:17:00,FR,2022,Serbannes,805
1323,46.098,3.331,2022-06-04 20:17:00,FR,2022,Serbannes,805
1324,46.105,3.277,2022-06-04 20:16:00,FR,2022,Biozat,879
1325,46.077,3.272,2022-06-04 20:15:00,FR,2022,Biozat,879
1326,46.142,3.268,2022-06-04 20:13:00,FR,2022,Saint-Pont,698
1327,46.167,3.242,2022-06-04 20:11:00,FR,2022,Saint-Pont,698
1328,46.062,3.216,2022-06-04 20:10:00,FR,2022,Charmes,1655
1329,46.062,3.216,2022-06-04 20:10:00,FR,2022,Charmes,387
1330,46.041,3.256,2022-06-04 20:10:00,FR,2022,Charmes,1655
1331,46.041,3.256,2022-06-04 20:10:00,FR,2022,Charmes,387
1332,46.037,3.222,2022-06-04 20:08:00,FR,2022,Aigueperse,2770
1333,46.021,3.202,2022-06-04 20:07:00,FR,2022,Aigueperse,2770
1334,46.099,3.198,2022-06-04 20:06:00,FR,2022,Gannat,5815
1335,46.137,3.216,2022-06-04 20:05:00,FR,2022,Gannat,5815
1336,46.032,3.177,2022-06-04 20:05:00,FR,2022,Aigueperse,2770
1337,46.123,3.189,2022-06-04 20:04:00,FR,2022,Gannat,5815
1338,46.07,3.164,2022-06-04 20:04:00,FR,2022,Gannat,5815
1339,46.04,3.136,2022-06-04 20:02:00,FR,2022,Aigueperse,2770
1340,46.014,3.066,2022-06-04 20:00:00,FR,2022,Saint-Bonnet-prs-Riom,2033
1341,46.025,3.098,2022-06-04 20:00:00,FR,2022,Aigueperse,2770
1342,46.056,3.085,2022-06-04 19:58:00,FR,2022,Gannat,5815
1343,44.558,2.254,2022-06-04 19:55:00,FR,2022,Decazeville,5196
1344,44.556,2.217,2022-06-04 19:55:00,FR,2022,Boisse-Penchot,520
1345,46.056,3.014,2022-06-04 19:53:00,FR,2022,Lalizolle,412
1346,46.093,2.889,2022-06-04 19:50:00,FR,2022,Lalizolle,412
1347,46.103,2.906,2022-06-04 19:50:00,FR,2022,Lalizolle,412
1348,45.995,2.998,2022-06-04 19:49:00,FR,2022,Manzat,1395
1349,46.037,2.955,2022-06-04 19:48:00,FR,2022,Manzat,1395
1350,46.077,2.929,2022-06-04 19:47:00,FR,2022,Lalizolle,412
1351,45.961,2.94,2022-06-04 19:46:00,FR,2022,Manzat,1395
1352,47.801,4.089,2022-06-04 19:46:00,FR,2022,Montbard,4831
1353,45.995,2.934,2022-06-04 19:45:00,FR,2022,Manzat,1395
1354,46.066,2.834,2022-06-04 19:45:00,FR,2022,Manzat,1395
1355,46.027,2.897,2022-06-04 19:45:00,FR,2022,Manzat,1395
1356,47.777,4.091,2022-06-04 19:45:00,FR,2022,Montbard,4831
1357,44.476,2.228,2022-06-04 19:45:00,FR,2022,Vaureilles,490
1358,44.413,2.187,2022-06-04 19:42:00,FR,2022,Vaureilles,490
1359,46.029,2.821,2022-06-04 19:41:00,FR,2022,Manzat,1395
1360,45.968,2.877,2022-06-04 19:40:00,FR,2022,Manzat,1395
1361,45.993,2.807,2022-06-04 19:39:00,FR,2022,Manzat,1395
1362,45.991,2.764,2022-06-04 19:37:00,FR,2022,Manzat,1395
1363,45.938,2.841,2022-06-04 19:35:00,FR,2022,Manzat,1395
1364,46.067,2.767,2022-06-04 19:35:00,FR,2022,La Celle,405
1365,45.96,2.794,2022-06-04 19:35:00,FR,2022,Manzat,1395
1366,45.924,2.808,2022-06-04 19:34:00,FR,2022,Manzat,1395
1367,47.697,4.043,2022-06-04 19:32:00,FR,2022,Montbard,4831
1368,45.992,2.682,2022-06-04 19:30:00,FR,2022,Manzat,1395
1369,46.365,3.66,2022-06-04 19:30:00,FR,2022,Sorbier,318
1370,47.679,4.069,2022-06-04 19:30:00,FR,2022,poisses,769
1371,47.627,4.049,2022-06-04 19:22:00,FR,2022,poisses,769
1372,46.38,3.592,2022-06-04 19:20:00,FR,2022,Sorbier,318
1373,46.353,3.587,2022-06-04 19:20:00,FR,2022,Trzelles,407
1374,45.935,2.582,2022-06-04 19:20:00,FR,2022,Manzat,1395
1375,46.326,3.562,2022-06-04 19:18:00,FR,2022,Cindr,296
1376,47.586,4.003,2022-06-04 19:18:00,FR,2022,Avallon,6414
1377,45.986,2.558,2022-06-04 19:18:00,FR,2022,Mazirat,287
1378,47.57,4.055,2022-06-04 19:17:00,FR,2022,poisses,769
1379,47.575,4.04,2022-06-04 19:17:00,FR,2022,poisses,769
1380,45.917,2.489,2022-06-04 19:15:00,FR,2022,Felletin,1547
1381,45.98,2.478,2022-06-04 19:15:00,FR,2022,Felletin,1547
1382,47.541,4.036,2022-06-04 19:12:00,FR,2022,poisses,769
1383,46.318,3.492,2022-06-04 19:10:00,FR,2022,Rongres,543
1384,46.588,3.489,2022-06-04 19:10:00,FR,2022,Lusigny,1670
1385,45.943,2.386,2022-06-04 19:10:00,FR,2022,Felletin,1547
1386,45.919,2.341,2022-06-04 19:05:00,FR,2022,Felletin,1547
1387,46.313,3.402,2022-06-04 19:04:00,FR,2022,Varennes-sur-Allier,3642
1388,47.479,4.059,2022-06-04 19:02:00,FR,2022,poisses,769
1389,47.828,0.273,2022-06-04 19:02:00,FR,2022,commoy,4752
1390,46.289,3.363,2022-06-04 19:00:00,FR,2022,Paray-sous-Briailles,618
1391,46.352,4.01,2022-06-04 19:00:00,FR,2022,Saint-Lger-sur-Vouzance,263
1392,46.362,4.064,2022-06-04 19:00:00,FR,2022,Paray-le-Monial,9218
1393,46.351,4.034,2022-06-04 19:00:00,FR,2022,Saint-Lger-sur-Vouzance,263
1394,45.918,2.285,2022-06-04 19:00:00,FR,2022,Felletin,1547
1395,45.867,2.367,2022-06-04 19:00:00,FR,2022,Felletin,1547
1396,46.45,4.117,2022-06-04 18:55:00,FR,2022,Paray-le-Monial,9218
1397,46.282,3.943,2022-06-04 18:55:00,FR,2022,Saint-Didier-en-Donjon,248
1398,46.411,4.039,2022-06-04 18:55:00,FR,2022,Chassenard,1030
1399,46.224,3.343,2022-06-04 18:53:00,FR,2022,Saint-Rmy-en-Rollat,1758
1400,46.306,3.291,2022-06-04 18:52:00,FR,2022,Saint-Pourain-sur-Sioule,5100
1401,45.783,2.168,2022-06-04 18:47:00,FR,2022,Felletin,1547
1402,46.248,3.267,2022-06-04 18:46:00,FR,2022,troussat,665
1403,47.148,4.626,2022-06-04 18:45:00,FR,2022,Pouilly-en-Auxois,1537
1404,48.664,-2.87,2022-06-04 18:45:00,FR,2022,Saint-Quay-Portrieux,3159
1405,46.219,3.221,2022-06-04 18:43:00,FR,2022,troussat,665
1406,47.284,4.016,2022-06-04 18:42:00,FR,2022,Saulieu,2346
1407,46.184,3.161,2022-06-04 18:39:00,FR,2022,Taxat-Senat,189
1408,46.238,3.153,2022-06-04 18:34:00,FR,2022,Chantelle,1105
