,LATITUDE,LONGITUDE,TIME_EVENT,COUNTRY,YEAR
480,48.417,3.267,2022-09-05 15:38:00,FR,2022
481,48.2,1.8,2022-09-05 15:35:00,FR,2022
482,48.417,3.233,2022-09-05 15:35:00,FR,2022
483,48.183,1.733,2022-09-05 15:30:00,FR,2022
484,48.4,3.183,2022-09-05 15:29:00,FR,2022
485,48.083,1.75,2022-09-05 15:18:00,FR,2022
486,48.017,1.75,2022-09-05 15:11:00,FR,2022
487,48.0,1.7,2022-09-05 15:10:00,FR,2022
488,47.964,1.695,2022-09-05 15:05:00,FR,2022
489,47.9,1.7,2022-09-05 14:55:00,FR,2022
490,47.817,1.667,2022-09-05 14:45:00,FR,2022
491,47.833,1.7,2022-09-05 14:45:00,FR,2022
492,46.958,2.251,2022-09-05 14:30:00,FR,2022
493,46.883,2.083,2022-09-05 14:08:00,FR,2022
494,45.055,42.113,2022-09-04 12:40:00,RU,2022
495,45.03,41.992,2022-09-04 12:30:00,RU,2022
496,44.959,41.94,2022-09-04 12:20:00,RU,2022
497,41.533,34.233,2022-09-03 12:50:00,TR,2022
498,41.514,34.215,2022-09-03 12:45:00,TR,2022
499,41.511,34.207,2022-09-03 12:45:00,TR,2022
500,41.519,34.195,2022-09-03 12:45:00,TR,2022
501,42.967,1.6,2022-09-02 22:00:00,FR,2022
502,42.983,1.6,2022-09-02 22:00:00,FR,2022
503,43.016,1.499,2022-09-02 21:45:00,FR,2022
504,44.55,3.283,2022-09-02 19:10:00,FR,2022
505,44.59,3.404,2022-09-02 19:10:00,FR,2022
506,45.85,5.033,2022-09-02 17:30:00,FR,2022
507,45.833,5.0,2022-09-02 17:28:00,FR,2022
508,43.567,2.96,2022-09-02 15:50:00,FR,2022
509,43.32,6.29,2022-09-02 14:33:00,FR,2022
510,40.817,0.5,2022-09-02 14:25:00,ES,2022
511,40.733,0.367,2022-09-02 14:15:00,ES,2022
512,43.42,6.069,2022-09-02 14:05:00,FR,2022
513,43.438,6.069,2022-09-02 14:00:00,FR,2022
514,43.473,5.955,2022-09-02 13:45:00,FR,2022
515,43.67,5.851,2022-09-02 12:45:00,FR,2022
516,43.634,4.196,2022-09-02 12:40:00,FR,2022
517,43.993,4.451,2022-09-02 12:00:00,FR,2022
518,43.79,4.229,2022-09-02 11:35:00,FR,2022
519,43.785,4.195,2022-09-02 11:30:00,FR,2022
520,43.826,4.221,2022-09-02 11:30:00,FR,2022
521,43.967,3.367,2022-09-02 09:50:00,FR,2022
522,43.39,6.728,2022-09-02 09:30:00,FR,2022
523,44.062,2.855,2022-09-02 08:50:00,FR,2022
524,38.017,28.405,2022-09-01 13:20:00,TR,2022
525,57.238,57.933,2022-09-01 00:10:00,RU,2022
526,57.279,57.416,2022-08-31 22:00:00,RU,2022
527,41.133,1.05,2022-08-31 17:05:00,ES,2022
528,41.35,1.7,2022-08-31 16:15:00,ES,2022
529,41.706,1.543,2022-08-31 15:30:00,ES,2022
530,41.35,1.783,2022-08-31 13:15:00,ES,2022
531,40.146,29.98,2022-08-31 12:35:00,TR,2022
532,38.922,27.837,2022-08-31 12:30:00,TR,2022
533,41.733,1.514,2022-08-31 12:15:00,ES,2022
534,41.761,1.477,2022-08-31 12:10:00,ES,2022
535,42.433,25.642,2022-08-31 11:50:00,BG,2022
536,40.15,27.8,2022-08-31 08:15:00,TR,2022
537,41.5,1.75,2022-08-31 05:35:00,ES,2022
538,41.918,3.207,2022-08-30 17:35:00,ES,2022
539,41.933,3.183,2022-08-30 17:31:00,ES,2022
540,41.883,3.133,2022-08-30 17:31:00,ES,2022
541,41.917,3.167,2022-08-30 17:30:00,ES,2022
542,41.9,3.15,2022-08-30 17:30:00,ES,2022
543,41.966,3.026,2022-08-30 17:29:00,ES,2022
544,41.95,3.174,2022-08-30 17:26:00,ES,2022
545,41.933,3.133,2022-08-30 17:25:00,ES,2022
546,41.95,3.1,2022-08-30 17:22:00,ES,2022
547,41.95,3.077,2022-08-30 17:21:00,ES,2022
548,41.95,3.06,2022-08-30 17:19:00,ES,2022
549,41.95,3.05,2022-08-30 17:19:00,ES,2022
550,41.983,3.1,2022-08-30 17:19:00,ES,2022
551,41.95,3.017,2022-08-30 17:18:00,ES,2022
552,41.976,3.001,2022-08-30 17:18:00,ES,2022
553,41.958,3.0,2022-08-30 17:18:00,ES,2022
554,41.983,3.017,2022-08-30 17:17:00,ES,2022
555,42.015,3.038,2022-08-30 17:17:00,ES,2022
556,42.017,3.017,2022-08-30 17:16:00,ES,2022
557,42.017,3.033,2022-08-30 17:16:00,ES,2022
558,42.033,3.083,2022-08-30 17:16:00,ES,2022
559,42.021,2.971,2022-08-30 17:15:00,ES,2022
560,42.036,3.0,2022-08-30 17:11:00,ES,2022
561,42.05,2.917,2022-08-30 17:10:00,ES,2022
562,42.062,2.977,2022-08-30 17:10:00,ES,2022
563,42.043,2.906,2022-08-30 17:09:00,ES,2022
564,42.05,2.95,2022-08-30 17:09:00,ES,2022
565,42.073,3.011,2022-08-30 17:07:00,ES,2022
566,42.066,2.907,2022-08-30 17:05:00,ES,2022
567,42.075,2.922,2022-08-30 17:04:00,ES,2022
568,42.083,2.933,2022-08-30 17:02:00,ES,2022
569,42.084,2.882,2022-08-30 17:02:00,ES,2022
570,42.133,2.883,2022-08-30 16:57:00,ES,2022
571,42.16,2.91,2022-08-30 16:55:00,ES,2022
572,42.174,2.823,2022-08-30 16:50:00,ES,2022
573,42.177,2.795,2022-08-30 16:50:00,ES,2022
574,43.759,4.081,2022-08-30 16:02:00,FR,2022
575,43.781,4.085,2022-08-30 16:00:00,FR,2022
576,43.733,3.983,2022-08-30 16:00:00,FR,2022
577,43.726,3.98,2022-08-30 16:00:00,FR,2022
578,43.735,4.001,2022-08-30 16:00:00,FR,2022
579,43.771,4.022,2022-08-30 15:59:00,FR,2022
580,47.057,7.917,2022-08-30 15:59:00,CH,2022
581,43.783,4.033,2022-08-30 15:58:00,FR,2022
582,47.047,7.913,2022-08-30 15:58:00,CH,2022
583,43.771,3.956,2022-08-30 15:55:00,FR,2022
584,42.0,21.433,2022-08-30 15:40:00,MK,2022
585,45.383,4.3,2022-08-30 15:30:00,FR,2022
586,43.83,4.027,2022-08-30 14:25:00,FR,2022
587,43.843,4.031,2022-08-30 14:25:00,FR,2022
588,40.617,0.221,2022-08-30 14:15:00,ES,2022
589,43.91,4.002,2022-08-30 13:50:00,FR,2022
590,44.399,4.289,2022-08-30 13:15:00,FR,2022
591,44.047,8.212,2022-08-30 12:40:00,IT,2022
592,46.433,26.081,2022-08-30 11:00:00,RO,2022
593,57.705,24.668,2022-08-29 16:20:00,LV,2022
594,56.302,23.388,2022-08-29 16:20:00,LT,2022
595,40.359,16.646,2022-08-29 14:30:00,IT,2022
596,56.318,22.249,2022-08-29 14:30:00,LT,2022
597,58.101,26.194,2022-08-29 13:50:00,EE,2022
598,58.145,26.248,2022-08-29 13:50:00,EE,2022
599,42.25,-1.767,2022-08-29 13:45:00,ES,2022
600,42.183,-1.75,2022-08-29 12:40:00,ES,2022
601,43.082,20.275,2022-08-29 12:35:00,RS,2022
602,42.1,-2.0,2022-08-29 12:25:00,ES,2022
603,42.067,-2.017,2022-08-29 12:20:00,ES,2022
604,41.583,-3.067,2022-08-29 11:55:00,ES,2022
605,41.583,-3.2,2022-08-29 11:52:00,ES,2022
606,41.945,-2.469,2022-08-29 11:25:00,ES,2022
607,41.917,-2.767,2022-08-29 11:25:00,ES,2022
608,41.883,-2.8,2022-08-29 11:22:00,ES,2022
609,41.886,-2.786,2022-08-29 11:20:00,ES,2022
610,41.467,-4.767,2022-08-29 08:00:00,ES,2022
611,41.35,-4.583,2022-08-29 08:00:00,ES,2022
612,40.962,-5.639,2022-08-29 06:30:00,ES,2022
613,40.929,-5.627,2022-08-29 06:25:00,ES,2022
614,40.933,-5.65,2022-08-29 06:25:00,ES,2022
615,40.55,-5.667,2022-08-29 05:20:00,ES,2022
616,40.383,-5.767,2022-08-29 05:10:00,ES,2022
617,40.517,-6.683,2022-08-29 04:35:00,ES,2022
618,40.233,36.25,2022-08-28 19:35:00,TR,2022
619,40.237,36.193,2022-08-28 19:30:00,TR,2022
620,60.208,25.143,2022-08-28 16:22:00,FI,2022
621,60.221,25.103,2022-08-28 16:20:00,FI,2022
622,60.213,25.097,2022-08-28 16:20:00,FI,2022
623,38.028,12.932,2022-08-28 16:15:00,IT,2022
624,49.125,36.321,2022-08-28 16:00:00,UA,2022
625,49.173,36.315,2022-08-28 16:00:00,UA,2022
626,60.21,24.727,2022-08-28 15:40:00,FI,2022
627,60.176,24.672,2022-08-28 15:40:00,FI,2022
628,60.158,24.667,2022-08-28 15:40:00,FI,2022
629,60.83,25.47,2022-08-28 12:30:00,FI,2022
630,58.97,23.903,2022-08-28 12:27:00,EE,2022
631,40.073,35.42,2022-08-28 11:30:00,TR,2022
632,40.052,35.494,2022-08-28 11:30:00,TR,2022
633,40.188,18.206,2022-08-28 11:15:00,IT,2022
634,40.837,17.361,2022-08-28 11:05:00,IT,2022
635,40.913,17.257,2022-08-28 11:00:00,IT,2022
636,40.853,17.221,2022-08-28 10:05:00,IT,2022
637,39.1,-1.317,2022-08-27 17:45:00,ES,2022
638,43.412,6.052,2022-08-27 17:20:00,FR,2022
639,48.837,18.647,2022-08-27 16:45:00,SK,2022
640,48.819,18.622,2022-08-27 16:40:00,SK,2022
641,38.783,-0.783,2022-08-27 16:00:00,ES,2022
642,38.831,-0.804,2022-08-27 16:00:00,ES,2022
643,38.875,-0.754,2022-08-27 16:00:00,ES,2022
644,42.104,1.846,2022-08-27 15:35:00,ES,2022
645,42.253,1.861,2022-08-27 15:30:00,ES,2022
646,40.901,9.125,2022-08-27 15:15:00,IT,2022
647,49.051,19.356,2022-08-27 15:10:00,SK,2022
648,46.917,15.816,2022-08-27 15:07:00,AT,2022
649,41.05,16.563,2022-08-27 14:50:00,IT,2022
650,49.213,19.299,2022-08-27 14:40:00,SK,2022
651,48.317,19.533,2022-08-27 14:20:00,SK,2022
652,48.513,19.457,2022-08-27 14:10:00,SK,2022
653,39.288,8.96,2022-08-27 13:20:00,IT,2022
654,44.678,12.24,2022-08-27 12:45:00,IT,2022
655,46.285,13.179,2022-08-27 12:15:00,IT,2022
656,45.961,13.665,2022-08-27 11:45:00,SI,2022
657,45.93,13.64,2022-08-27 11:30:00,SI,2022
658,44.342,11.205,2022-08-27 10:45:00,IT,2022
659,48.099,11.51,2022-08-26 19:15:00,DE,2022
660,47.9,7.35,2022-08-26 17:00:00,FR,2022
661,39.533,-1.6,2022-08-26 15:35:00,ES,2022
662,39.517,-1.667,2022-08-26 15:30:00,ES,2022
663,39.533,-1.767,2022-08-26 15:30:00,ES,2022
664,39.583,-1.567,2022-08-26 15:30:00,ES,2022
665,39.567,-1.667,2022-08-26 15:25:00,ES,2022
666,41.088,28.79,2022-08-26 14:15:00,TR,2022
667,55.939,8.783,2022-08-26 13:35:00,DK,2022
668,52.729,13.498,2022-08-26 12:05:00,DE,2022
669,50.8,12.717,2022-08-26 11:15:00,DE,2022
670,39.807,26.422,2022-08-25 18:45:00,TR,2022
671,39.803,26.388,2022-08-25 18:45:00,TR,2022
672,39.823,26.372,2022-08-25 18:45:00,TR,2022
673,41.617,1.85,2022-08-25 17:30:00,ES,2022
674,41.583,1.783,2022-08-25 17:30:00,ES,2022
675,41.683,1.767,2022-08-25 17:15:00,ES,2022
676,41.725,1.827,2022-08-25 17:15:00,ES,2022
677,61.967,50.35,2022-08-25 17:10:00,RU,2022
678,61.982,50.156,2022-08-25 17:00:00,RU,2022
679,43.095,18.168,2022-08-25 15:15:00,BA,2022
680,61.667,50.812,2022-08-25 15:10:00,RU,2022
681,61.95,50.183,2022-08-25 14:10:00,RU,2022
682,40.35,-0.45,2022-08-25 13:25:00,ES,2022
683,42.608,27.383,2022-08-25 11:45:00,BG,2022
684,42.6,-6.8,2022-08-24 16:45:00,ES,2022
685,42.633,-6.683,2022-08-24 16:40:00,ES,2022
686,42.617,-6.667,2022-08-24 16:40:00,ES,2022
687,42.6,-6.667,2022-08-24 16:40:00,ES,2022
688,42.595,-6.764,2022-08-24 16:40:00,ES,2022
689,40.233,-0.8,2022-08-24 16:40:00,ES,2022
690,42.617,-6.733,2022-08-24 16:35:00,ES,2022
691,42.6,-6.717,2022-08-24 16:35:00,ES,2022
692,42.583,-6.667,2022-08-24 16:30:00,ES,2022
693,42.583,-6.683,2022-08-24 16:30:00,ES,2022
694,42.55,-6.733,2022-08-24 16:30:00,ES,2022
695,42.521,-6.591,2022-08-24 16:30:00,ES,2022
696,42.538,-6.714,2022-08-24 16:30:00,ES,2022
697,42.525,-6.711,2022-08-24 16:30:00,ES,2022
698,41.533,-6.967,2022-08-24 16:30:00,PT,2022
699,40.25,-0.75,2022-08-24 16:20:00,ES,2022
700,42.367,-7.302,2022-08-24 15:30:00,ES,2022
701,42.344,-7.255,2022-08-24 15:30:00,ES,2022
702,42.316,-7.333,2022-08-24 15:30:00,ES,2022
703,39.864,27.343,2022-08-24 14:00:00,TR,2022
704,61.2,27.7,2022-08-24 13:55:00,FI,2022
705,38.501,27.706,2022-08-24 13:45:00,TR,2022
706,40.269,29.089,2022-08-24 13:20:00,TR,2022
707,38.556,27.33,2022-08-24 12:30:00,TR,2022
708,39.914,29.229,2022-08-24 12:25:00,TR,2022
709,39.8,29.45,2022-08-24 12:00:00,TR,2022
710,40.017,29.517,2022-08-24 11:50:00,TR,2022
711,40.023,29.569,2022-08-24 11:50:00,TR,2022
712,40.038,29.53,2022-08-24 11:50:00,TR,2022
713,39.988,29.535,2022-08-24 11:45:00,TR,2022
714,40.033,29.605,2022-08-24 11:45:00,TR,2022
715,44.323,25.906,2022-08-23 18:05:00,RO,2022
716,41.935,25.556,2022-08-23 18:00:00,BG,2022
717,41.962,25.525,2022-08-23 18:00:00,BG,2022
718,45.315,26.813,2022-08-23 17:55:00,RO,2022
719,45.264,26.76,2022-08-23 17:55:00,RO,2022
720,45.319,26.756,2022-08-23 17:55:00,RO,2022
721,45.234,26.864,2022-08-23 17:45:00,RO,2022
722,45.218,26.861,2022-08-23 17:45:00,RO,2022
723,45.086,27.064,2022-08-23 17:23:00,RO,2022
724,45.005,27.211,2022-08-23 16:55:00,RO,2022
725,43.546,26.838,2022-08-23 15:30:00,BG,2022
726,43.491,26.876,2022-08-23 15:25:00,BG,2022
727,43.54,26.891,2022-08-23 15:20:00,BG,2022
728,43.542,26.922,2022-08-23 15:20:00,BG,2022
729,44.59,25.275,2022-08-23 14:00:00,RO,2022
730,36.892,15.065,2022-08-23 12:45:00,IT,2022
731,52.619,18.952,2022-08-23 12:10:00,PL,2022
732,39.991,26.957,2022-08-23 12:00:00,TR,2022
733,40.117,27.117,2022-08-23 11:45:00,TR,2022
734,40.1,27.017,2022-08-23 11:00:00,TR,2022
735,41.171,27.503,2022-08-23 11:00:00,TR,2022
736,43.026,25.114,2022-08-23 10:20:00,BG,2022
737,37.189,22.397,2022-08-22 11:45:00,GR,2022
738,37.167,22.415,2022-08-22 11:45:00,GR,2022
739,44.083,10.109,2022-08-22 11:35:00,IT,2022
740,39.816,30.146,2022-08-22 11:00:00,TR,2022
741,39.766,30.039,2022-08-22 10:45:00,TR,2022
742,40.3,23.55,2022-08-22 10:40:00,GR,2022
743,39.744,30.027,2022-08-22 10:40:00,TR,2022
744,41.435,2.19,2022-08-21 15:45:00,ES,2022
745,41.55,2.217,2022-08-21 15:25:00,ES,2022
746,41.517,2.233,2022-08-21 15:20:00,ES,2022
747,41.65,2.233,2022-08-21 15:20:00,ES,2022
748,41.683,2.233,2022-08-21 15:15:00,ES,2022
749,41.683,2.283,2022-08-21 15:15:00,ES,2022
750,41.533,2.183,2022-08-21 15:10:00,ES,2022
751,41.721,2.273,2022-08-21 15:05:00,ES,2022
752,41.737,2.267,2022-08-21 15:00:00,ES,2022
753,41.65,24.593,2022-08-20 19:20:00,BG,2022
754,53.063,17.818,2022-08-20 18:35:00,PL,2022
755,53.025,17.734,2022-08-20 18:20:00,PL,2022
756,53.01,17.745,2022-08-20 18:20:00,PL,2022
757,52.997,17.695,2022-08-20 18:12:00,PL,2022
758,43.055,23.47,2022-08-20 14:00:00,BG,2022
759,43.033,23.493,2022-08-20 14:00:00,BG,2022
760,45.099,37.341,2022-08-20 14:00:00,RU,2022
761,45.117,37.651,2022-08-20 13:30:00,RU,2022
762,45.029,37.886,2022-08-20 13:00:00,RU,2022
763,37.984,38.114,2022-08-20 12:20:00,TR,2022
764,37.924,37.939,2022-08-20 12:20:00,TR,2022
765,42.487,20.928,2022-08-20 11:35:00,XK,2022
766,42.512,20.856,2022-08-20 11:25:00,XK,2022
767,41.051,17.112,2022-08-19 16:55:00,IT,2022
768,50.018,18.506,2022-08-19 16:46:00,PL,2022
769,41.009,17.004,2022-08-19 16:45:00,IT,2022
770,41.033,16.988,2022-08-19 16:40:00,IT,2022
771,41.062,16.926,2022-08-19 16:35:00,IT,2022
772,40.971,16.918,2022-08-19 16:25:00,IT,2022
773,40.998,17.215,2022-08-19 16:00:00,IT,2022
774,50.018,18.506,2022-08-19 15:40:00,PL,2022
775,63.099,23.057,2022-08-19 15:30:00,FI,2022
776,45.646,15.182,2022-08-19 15:15:00,SI,2022
777,45.588,15.16,2022-08-19 15:15:00,SI,2022
778,45.571,15.189,2022-08-19 15:10:00,SI,2022
779,45.55,15.167,2022-08-19 15:10:00,SI,2022
780,45.521,15.176,2022-08-19 15:05:00,SI,2022
781,45.908,15.01,2022-08-19 14:48:00,SI,2022
782,42.656,13.713,2022-08-19 11:40:00,IT,2022
783,44.008,12.646,2022-08-18 22:30:00,IT,2022
784,43.905,12.58,2022-08-18 22:15:00,IT,2022
785,43.892,12.509,2022-08-18 22:10:00,IT,2022
786,43.796,12.386,2022-08-18 22:00:00,IT,2022
787,43.615,11.47,2022-08-18 22:00:00,IT,2022
788,43.842,12.412,2022-08-18 22:00:00,IT,2022
789,43.792,12.423,2022-08-18 22:00:00,IT,2022
790,44.641,10.296,2022-08-18 21:55:00,IT,2022
791,43.716,12.364,2022-08-18 21:45:00,IT,2022
792,42.319,12.059,2022-08-18 21:40:00,IT,2022
793,42.217,12.096,2022-08-18 21:35:00,IT,2022
794,43.775,11.235,2022-08-18 21:30:00,IT,2022
795,44.45,10.422,2022-08-18 21:20:00,IT,2022
796,43.573,12.138,2022-08-18 21:20:00,IT,2022
797,43.54,12.052,2022-08-18 21:20:00,IT,2022
798,43.633,11.229,2022-08-18 21:10:00,IT,2022
799,44.011,10.592,2022-08-18 21:00:00,IT,2022
800,43.361,11.866,2022-08-18 20:55:00,IT,2022
801,44.192,10.552,2022-08-18 20:40:00,IT,2022
802,43.212,11.737,2022-08-18 20:35:00,IT,2022
803,43.837,10.551,2022-08-18 20:30:00,IT,2022
804,44.109,10.527,2022-08-18 20:30:00,IT,2022
805,43.469,11.286,2022-08-18 20:25:00,IT,2022
806,44.063,10.527,2022-08-18 20:25:00,IT,2022
807,43.979,10.547,2022-08-18 20:10:00,IT,2022
808,44.361,10.394,2022-08-18 19:50:00,IT,2022
809,45.203,43.054,2022-08-18 19:40:00,RU,2022
810,43.548,11.042,2022-08-18 19:30:00,IT,2022
811,44.249,10.469,2022-08-18 19:30:00,IT,2022
812,45.153,42.996,2022-08-18 19:30:00,RU,2022
813,43.853,10.55,2022-08-18 18:55:00,IT,2022
814,44.508,41.596,2022-08-18 17:35:00,RU,2022
815,44.454,41.574,2022-08-18 17:30:00,RU,2022
816,44.502,41.56,2022-08-18 17:30:00,RU,2022
817,45.411,43.422,2022-08-18 17:15:00,RU,2022
818,45.411,43.422,2022-08-18 17:10:00,RU,2022
819,44.916,41.69,2022-08-18 17:10:00,RU,2022
820,44.869,41.694,2022-08-18 17:05:00,RU,2022
821,44.843,41.732,2022-08-18 17:00:00,RU,2022
822,44.788,41.6,2022-08-18 16:45:00,RU,2022
823,44.7,41.64,2022-08-18 16:40:00,RU,2022
824,44.728,41.65,2022-08-18 16:40:00,RU,2022
825,44.679,41.551,2022-08-18 16:35:00,RU,2022
826,44.722,41.525,2022-08-18 16:35:00,RU,2022
827,44.699,41.533,2022-08-18 16:30:00,RU,2022
828,44.571,41.525,2022-08-18 16:20:00,RU,2022
829,44.607,41.398,2022-08-18 16:15:00,RU,2022
830,44.177,42.874,2022-08-18 16:10:00,RU,2022
831,44.64,41.31,2022-08-18 16:10:00,RU,2022
832,44.142,42.812,2022-08-18 16:00:00,RU,2022
833,44.116,42.765,2022-08-18 15:50:00,RU,2022
834,44.538,41.156,2022-08-18 15:50:00,RU,2022
835,44.611,41.136,2022-08-18 15:50:00,RU,2022
836,44.099,42.712,2022-08-18 15:40:00,RU,2022
837,44.498,41.086,2022-08-18 15:40:00,RU,2022
838,44.49,41.034,2022-08-18 15:30:00,RU,2022
839,44.564,41.027,2022-08-18 15:30:00,RU,2022
840,44.194,42.654,2022-08-18 15:30:00,RU,2022
841,56.432,12.837,2022-08-18 15:15:00,SE,2022
842,43.932,42.466,2022-08-18 15:10:00,RU,2022
843,44.149,42.541,2022-08-18 15:10:00,RU,2022
844,44.056,42.531,2022-08-18 15:00:00,RU,2022
845,43.963,42.302,2022-08-18 14:50:00,RU,2022
846,44.11,42.42,2022-08-18 14:40:00,RU,2022
847,43.773,41.917,2022-08-18 14:20:00,RU,2022
848,43.979,42.139,2022-08-18 14:20:00,RU,2022
849,43.992,42.046,2022-08-18 14:00:00,RU,2022
850,44.716,40.879,2022-08-18 13:20:00,RU,2022
851,44.634,40.736,2022-08-18 12:50:00,RU,2022
852,39.889,4.266,2022-08-18 12:34:00,ES,2022
853,39.85,4.258,2022-08-18 12:30:00,ES,2022
854,39.868,4.242,2022-08-18 12:27:00,ES,2022
855,39.872,4.209,2022-08-18 12:24:00,ES,2022
856,39.869,4.193,2022-08-18 12:22:00,ES,2022
857,39.875,4.183,2022-08-18 12:21:00,ES,2022
858,39.873,4.163,2022-08-18 12:20:00,ES,2022
859,39.869,4.135,2022-08-18 12:19:00,ES,2022
860,39.884,4.131,2022-08-18 12:18:00,ES,2022
861,39.916,4.172,2022-08-18 12:15:00,ES,2022
862,39.899,4.078,2022-08-18 12:14:00,ES,2022
863,39.947,4.048,2022-08-18 12:10:00,ES,2022
864,39.998,3.846,2022-08-18 12:00:00,ES,2022
865,39.766,3.155,2022-08-18 11:25:00,ES,2022
866,44.881,10.172,2022-08-18 06:10:00,IT,2022
867,44.854,10.178,2022-08-18 06:00:00,IT,2022
868,44.718,9.792,2022-08-18 05:45:00,IT,2022
869,44.632,9.733,2022-08-18 05:30:00,IT,2022
870,44.625,9.812,2022-08-18 05:30:00,IT,2022
871,44.496,9.661,2022-08-18 05:20:00,IT,2022
872,44.509,9.638,2022-08-18 05:15:00,IT,2022
873,44.45,9.624,2022-08-18 05:15:00,IT,2022
874,44.422,9.623,2022-08-18 05:10:00,IT,2022
875,44.332,9.422,2022-08-18 05:00:00,IT,2022
876,44.314,9.332,2022-08-18 04:55:00,IT,2022
877,44.281,9.398,2022-08-18 04:55:00,IT,2022
878,44.306,9.357,2022-08-18 04:55:00,IT,2022
879,50.633,46.65,2022-08-18 03:40:00,RU,2022
880,50.433,46.633,2022-08-18 02:20:00,RU,2022
881,50.467,46.467,2022-08-18 02:00:00,RU,2022
882,50.378,46.477,2022-08-18 01:30:00,RU,2022
883,50.386,46.503,2022-08-18 01:30:00,RU,2022
884,50.417,46.4,2022-08-18 01:25:00,RU,2022
885,50.361,46.419,2022-08-18 01:20:00,RU,2022
886,50.346,46.506,2022-08-18 01:20:00,RU,2022
887,50.352,46.444,2022-08-18 01:15:00,RU,2022
888,50.305,46.444,2022-08-18 01:10:00,RU,2022
889,50.2,46.667,2022-08-18 00:30:00,RU,2022
890,46.837,7.617,2022-08-17 18:27:00,CH,2022
891,46.733,7.667,2022-08-17 18:26:00,CH,2022
892,46.848,7.581,2022-08-17 18:25:00,CH,2022
893,46.75,7.617,2022-08-17 18:23:00,CH,2022
894,46.837,7.617,2022-08-17 18:16:00,CH,2022
895,46.5,7.283,2022-08-17 17:28:00,CH,2022
896,46.472,7.287,2022-08-17 17:28:00,CH,2022
897,46.487,7.282,2022-08-17 17:28:00,CH,2022
898,46.491,7.263,2022-08-17 17:26:00,CH,2022
899,46.503,7.274,2022-08-17 17:26:00,CH,2022
900,44.832,11.291,2022-08-17 17:25:00,IT,2022
901,46.495,7.247,2022-08-17 17:24:00,CH,2022
902,44.846,11.14,2022-08-17 17:20:00,IT,2022
903,46.483,7.217,2022-08-17 17:17:00,CH,2022
904,46.615,7.113,2022-08-17 17:15:00,CH,2022
905,46.628,7.111,2022-08-17 17:15:00,CH,2022
906,46.626,7.084,2022-08-17 17:13:00,CH,2022
907,46.467,7.133,2022-08-17 17:10:00,CH,2022
908,46.588,7.084,2022-08-17 17:08:00,CH,2022
909,46.603,7.102,2022-08-17 17:08:00,CH,2022
910,46.515,7.055,2022-08-17 16:58:00,CH,2022
911,46.378,6.896,2022-08-17 16:45:00,CH,2022
912,46.364,6.88,2022-08-17 16:40:00,CH,2022
913,46.367,6.867,2022-08-17 16:39:00,CH,2022
914,46.333,6.883,2022-08-17 16:35:00,CH,2022
915,46.339,6.864,2022-08-17 16:34:00,CH,2022
916,46.457,6.203,2022-08-17 15:45:00,CH,2022
917,47.087,6.06,2022-08-17 15:32:00,FR,2022
918,47.017,6.117,2022-08-17 15:06:00,FR,2022
919,47.0,6.067,2022-08-17 15:03:00,FR,2022
920,46.95,6.133,2022-08-17 14:55:00,FR,2022
921,47.5,7.555,2022-08-17 14:30:00,CH,2022
922,47.513,7.558,2022-08-17 14:30:00,CH,2022
923,47.502,7.529,2022-08-17 14:28:00,CH,2022
924,47.485,7.522,2022-08-17 14:27:00,CH,2022
925,47.467,7.517,2022-08-17 14:26:00,CH,2022
926,47.482,7.496,2022-08-17 14:25:00,CH,2022
927,47.478,7.456,2022-08-17 14:20:00,CH,2022
928,47.433,7.421,2022-08-17 14:17:00,CH,2022
929,47.43,7.435,2022-08-17 14:17:00,CH,2022
930,47.43,7.417,2022-08-17 14:16:00,CH,2022
931,47.435,7.341,2022-08-17 14:08:00,CH,2022
932,47.409,7.316,2022-08-17 14:02:00,CH,2022
933,46.283,2.833,2022-08-17 14:00:00,FR,2022
934,47.4,7.283,2022-08-17 14:00:00,CH,2022
935,46.717,6.383,2022-08-17 13:54:00,CH,2022
936,47.4,7.167,2022-08-17 13:54:00,CH,2022
937,47.352,7.213,2022-08-17 13:52:00,CH,2022
938,47.4,7.167,2022-08-17 13:45:00,CH,2022
939,47.367,7.15,2022-08-17 13:41:00,CH,2022
940,47.351,7.147,2022-08-17 13:38:00,CH,2022
941,47.348,7.146,2022-08-17 13:38:00,CH,2022
942,47.337,7.106,2022-08-17 13:36:00,CH,2022
943,47.329,7.061,2022-08-17 13:34:00,CH,2022
944,45.667,4.85,2022-08-17 13:30:00,FR,2022
945,43.506,-1.467,2022-08-17 13:30:00,FR,2022
946,45.633,4.782,2022-08-17 13:30:00,FR,2022
947,47.283,7.067,2022-08-17 13:29:00,CH,2022
948,47.289,7.048,2022-08-17 13:29:00,CH,2022
949,45.633,4.867,2022-08-17 13:27:00,FR,2022
950,47.266,7.017,2022-08-17 13:27:00,CH,2022
951,47.256,6.996,2022-08-17 13:25:00,CH,2022
952,45.617,4.667,2022-08-17 13:16:00,FR,2022
953,47.283,6.867,2022-08-17 13:10:00,FR,2022
954,47.302,6.839,2022-08-17 13:09:00,FR,2022
955,45.555,4.533,2022-08-17 13:05:00,FR,2022
956,47.217,6.817,2022-08-17 13:04:00,FR,2022
957,47.25,6.8,2022-08-17 13:03:00,FR,2022
958,47.237,6.812,2022-08-17 13:03:00,FR,2022
